name,count,latitude,longitude
2021S051259370221,593.0,50.230866,-119.258183
2021S051259370222,505.0,50.225729,-119.255791
2021S051259370223,479.0,50.221075,-119.253464
2021S051259370224,463.0,50.217333,-119.253716
2021S051259370225,356.0,50.219686,-119.237756
2021S051259370226,480.0,50.220528,-119.221354
2021S051259370227,434.0,50.229559,-119.218598
2021S051259370228,580.0,50.241567,-119.230036
2021S051259370229,348.0,50.243667,-119.223456
2021S051259370230,355.0,50.241822,-119.210354
2021S051259370231,466.0,50.236361,-119.157165
2021S051259370232,515.0,50.213042,-119.147621
2021S051259370233,418.0,50.22483,-119.113479
2021S051259370234,385.0,50.228991,-119.113911
2021S051259370235,530.0,50.237627,-119.085308
2021S051259370240,587.0,50.376946,-118.953619
2021S051259370241,1008.0,50.249211,-118.976699
2021S051259370242,504.0,50.251344,-118.962967
2021S051259370243,551.0,50.246206,-118.97023
2021S051259370244,485.0,50.225829,-119.002379
2021S051259370245,547.0,50.207082,-118.999241
2021S051259370246,508.0,50.268072,-118.898201
2021S051259370247,453.0,50.259471,-118.796566
2021S051259370248,329.0,50.39564,-118.829713
2021S051259370249,434.0,50.30652,-118.54656
2021S051259370250,658.0,50.225802,-118.636289
2021S051259370251,694.0,50.593662,-118.835983
2021S051259370252,594.0,50.580736,-118.990333
2021S051259370253,171.0,50.188356,-119.334215
2021S051259370254,626.0,50.231392,-119.279878
2021S051259370255,1473.0,50.223287,-119.283664
2021S051259370256,679.0,50.218773,-119.356527
2021S051259370257,802.0,50.235775,-119.332985
2021S051259370258,538.0,50.239811,-119.340417
2021S051259370259,1041.0,50.247117,-119.317867
2021S051259370260,367.0,50.246482,-119.337631
2021S051259370261,472.0,50.250903,-119.343693
2021S051259370262,538.0,50.253351,-119.333796
2021S051259370263,1548.0,50.191658,-119.400368
2021S051259370264,0.0,50.211214,-119.460728
2021S051259370266,73.0,50.336613,-119.486099
2021S051259370270,539.0,50.249579,-119.234322
2021S051259370272,304.0,50.271228,-119.282221
2021S051259370273,616.0,50.271515,-119.276773
2021S051259370276,1156.0,50.267545,-119.280982
2021S051259370277,474.0,50.269152,-119.270497
2021S051259370279,612.0,50.264185,-119.277109
2021S051259370280,407.0,50.263462,-119.270074
2021S051259370282,498.0,50.260221,-119.282416
2021S051259370283,782.0,50.258331,-119.282095
2021S051259370286,526.0,50.275769,-119.272358
2021S051259370287,547.0,50.272121,-119.269597
2021S051259370289,375.0,50.269465,-119.264593
2021S051259370290,563.0,50.265024,-119.261307
2021S051259370291,533.0,50.261679,-119.261042
2021S051259370292,484.0,50.257047,-119.261001
2021S051259370293,566.0,50.258285,-119.25739
2021S051259370295,942.0,50.341328,-119.155634
2021S051259370298,432.0,50.287577,-119.403084
2021S051259370304,432.0,50.272952,-119.246132
2021S051259370305,459.0,50.260858,-119.23318
2021S051259370308,505.0,50.258462,-119.246901
2021S051259370309,536.0,50.411687,-119.216439
2021S051259370312,424.0,50.442108,-119.202489
2021S051259370313,565.0,50.441296,-119.197775
2021S051259370314,935.0,50.32194,-119.174658
2021S051259370316,2195.0,50.308264,-119.217504
2021S051259370317,758.0,50.288052,-119.152517
2021S051259370318,15.0,50.292622,-119.221687
2021S051259370319,383.0,50.275128,-119.227801
2021S051259370321,365.0,50.276122,-119.243591
2021S051259370322,427.0,50.286434,-119.250539
2021S051259370325,1656.0,50.285222,-119.258693
2021S051259370326,1206.0,50.305575,-119.248633
2021S051259370328,128.0,50.262485,-119.450647
2021S051259370329,1153.0,50.350003,-119.33819
2021S051259370331,872.0,50.317383,-119.304911
2021S051259370332,495.0,50.288238,-119.224652
2021S051259370333,0.0,50.287371,-119.225975
2021S051259370335,659.0,50.231149,-119.447054
2021S051259390127,828.0,50.91728,-119.515248
2021S051259390128,44.0,50.953348,-119.659956
2021S051259390129,30.0,50.905718,-119.476887
2021S051259390130,890.0,50.911879,-119.441677
2021S051259390131,646.0,50.883938,-119.493107
2021S051259390132,547.0,50.874431,-119.443745
2021S051259390133,837.0,50.846628,-119.424051
2021S051259390134,53.0,50.86415,-119.595547
2021S051259390135,284.0,50.87937,-119.612567
2021S051259390136,697.0,50.858744,-119.370903
2021S051259390137,590.0,50.883035,-119.395466
2021S051259390138,983.0,50.872585,-119.37269
2021S051259390139,640.0,50.881429,-119.38407
2021S051259390140,848.0,50.928878,-119.267161
2021S051259390141,664.0,50.869379,-119.304707
2021S051259390142,796.0,50.893037,-119.32302
2021S051259390143,569.0,50.795432,-119.306846
2021S051259390144,45.0,50.785364,-119.320433
2021S051259390145,524.0,50.778382,-119.263196
2021S051259390146,554.0,50.751574,-119.225079
2021S051259390147,674.0,50.746199,-119.234549
2021S051259390148,370.0,50.719282,-119.203526
2021S051259390149,605.0,50.723689,-119.244365
2021S051259390150,642.0,50.713204,-119.245606
2021S051259390151,1334.0,50.711465,-119.259177
2021S051259390152,624.0,50.702842,-119.252914
2021S051259390153,710.0,50.704374,-119.262375
2021S051259390154,655.0,50.700474,-119.256275
2021S051259390155,625.0,50.698207,-119.257389
2021S051259390156,702.0,50.690626,-119.255774
2021S051259390157,567.0,50.692679,-119.267735
2021S051259390158,381.0,50.689146,-119.263429
2021S051259390159,536.0,50.687945,-119.268762
2021S051259390160,656.0,50.659566,-119.291886
2021S051259390161,636.0,50.694489,-119.282285
2021S051259390162,486.0,50.698175,-119.27598
2021S051259390163,839.0,50.696112,-119.267778
2021S051259390164,607.0,50.698261,-119.279095
2021S051259390165,398.0,50.70539,-119.273888
2021S051259390166,483.0,50.697879,-119.284831
2021S051259390167,744.0,50.694407,-119.290626
2021S051259390168,48.0,50.697282,-119.299656
2021S051259390169,600.0,50.685041,-119.308047
2021S051259390170,611.0,50.702339,-119.358922
2021S051259390171,64.0,50.709043,-119.323112
2021S051259390172,161.0,50.736139,-119.32093
2021S051259390173,343.0,50.738784,-119.345953
2021S051259390174,1027.0,50.719599,-119.266209
2021S051259390175,977.0,50.720948,-119.260732
2021S051259390176,578.0,50.780926,-119.353373
2021S051259390177,579.0,50.603627,-119.364222
2021S051259390178,572.0,50.582407,-119.23132
2021S051259390179,484.0,50.526639,-119.351971
2021S051259390180,,50.491504,-119.298269
2021S051259390181,91.0,50.444598,-119.345875
2021S051259390182,498.0,50.489728,-119.473411
2021S051259390183,501.0,50.460664,-119.512291
2021S051259390184,536.0,50.504687,-119.570997
2021S051259390185,567.0,50.636996,-119.214624
2021S051259390186,663.0,50.653284,-119.192223
2021S051259390187,410.0,50.689227,-119.214539
2021S051259390188,509.0,50.681244,-119.230633
2021S051259390189,1127.0,50.699218,-119.236206
2021S051259390190,482.0,50.779664,-118.999396
2021S051259390191,565.0,50.827611,-118.969271
2021S051259390192,564.0,50.829496,-118.977411
2021S051259390193,508.0,50.831702,-118.984381
2021S051259390194,522.0,50.820216,-118.972371
2021S051259390195,454.0,50.842699,-118.971898
2021S051259390196,525.0,50.892067,-118.890056
2021S051259390197,381.0,50.952387,-118.749885
2021S051259390198,889.0,50.999411,-119.1583
2021S051259390199,593.0,50.955429,-119.337492
2021S051259390201,605.0,51.008323,-118.222026
2021S051259390202,532.0,51.015708,-118.215477
2021S051259390203,447.0,51.010989,-118.219707
2021S051259390204,504.0,51.004237,-118.205071
2021S051259390205,576.0,51.004372,-118.208864
2021S051259390206,452.0,50.997384,-118.196496
2021S051259390207,522.0,50.994102,-118.196941
2021S051259390208,491.0,50.994272,-118.190638
2021S051259390209,590.0,50.991079,-118.189501
2021S051259390210,432.0,50.990673,-118.183977
2021S051259390211,547.0,50.979738,-118.196448
2021S051259390212,551.0,50.996927,-118.220679
2021S051259390213,516.0,50.978647,-118.183755
2021S051259390214,1045.0,50.986438,-118.16557
2021S051259390216,840.0,51.465089,-116.822492
2021S051259390217,532.0,51.395793,-117.011147
2021S051259390218,668.0,51.306995,-116.961559
2021S051259390219,497.0,51.299897,-116.972721
2021S051259390220,426.0,51.297339,-116.972657
2021S051259390221,540.0,51.295669,-116.97541
2021S051259390222,444.0,51.294761,-116.966004
2021S051259390223,375.0,51.292936,-116.968576
2021S051259390224,427.0,51.289508,-116.954595
2021S051259390225,609.0,51.293536,-116.951684
2021S051259390226,409.0,51.216884,-116.70345
2021S051259390227,587.0,51.255629,-116.984215
2021S051259390228,436.0,51.103121,-116.753926
2021S051259390229,521.0,51.165896,-116.765836
2021S051259390230,663.0,50.914854,-118.039214
2021S051259390232,465.0,50.977007,-118.171876
2021S051259410253,0.0,52.98696,-123.841891
2021S051259410254,81.0,52.943955,-123.584985
2021S051259410255,0.0,53.120779,-124.334568
2021S051259410256,0.0,53.183228,-123.520663
2021S051259410257,0.0,53.087165,-124.661341
2021S051259410258,5.0,53.21867,-123.50813
2021S051259410259,38.0,53.091203,-124.490941
2021S051259410260,0.0,52.985755,-123.800671
2021S051259410261,0.0,52.987802,-123.810729
2021S051259410262,0.0,52.980593,-123.810618
2021S051259410263,399.0,52.999885,-122.661719
2021S051259410264,556.0,53.058017,-122.591933
2021S051259410265,514.0,53.047087,-122.653095
2021S051259410266,311.0,53.049621,-122.616439
2021S051259410267,574.0,52.996466,-122.565065
2021S051259410268,705.0,52.981812,-122.533388
2021S051259410269,477.0,52.979329,-122.525475
2021S051259410270,804.0,52.974068,-122.521845
2021S051259410271,844.0,52.976662,-122.516246
2021S051259410272,690.0,52.970663,-122.507967
2021S051259410273,490.0,52.979564,-122.508017
2021S051259410274,372.0,52.988921,-122.510808
2021S051259410275,544.0,52.981754,-122.495572
2021S051259410276,439.0,52.979339,-122.489391
2021S051259410277,514.0,52.98063,-122.4742
2021S051259410278,359.0,52.973776,-122.479673
2021S051259410279,381.0,52.966105,-122.444395
2021S051259410280,597.0,52.972054,-122.449685
2021S051259410281,466.0,52.965203,-122.452898
2021S051259410282,410.0,52.959932,-122.45682
2021S051259410284,799.0,52.954604,-122.430069
2021S051259410285,494.0,52.935322,-122.451783
2021S051259410287,530.0,52.963015,-122.482616
2021S051259410288,730.0,52.965415,-122.514069
2021S051259410289,515.0,52.904193,-122.453298
2021S051259410290,456.0,52.907752,-122.446152
2021S051259410291,652.0,52.911455,-122.372527
2021S051259410292,637.0,52.982927,-122.419396
2021S051259410293,493.0,52.974725,-122.421848
2021S051259410294,15.0,52.970491,-122.427799
2021S051259410295,432.0,52.977721,-122.432541
2021S051259410296,422.0,52.983685,-122.447508
2021S051259410297,376.0,52.985014,-122.493904
2021S051259410298,86.0,52.989388,-122.499001
2021S051259410299,180.0,52.98909,-122.504383
2021S051259410300,513.0,53.056914,-122.488307
2021S051259410301,367.0,53.02266,-122.464881
2021S051259410302,381.0,53.043498,-122.369806
2021S051259410303,465.0,53.10992,-122.412171
2021S051259410304,446.0,53.142298,-122.543586
2021S051259410305,491.0,53.033462,-122.262678
2021S051259410306,218.0,53.103874,-121.583461
2021S051259410307,561.0,52.545346,-121.580455
2021S051259410308,474.0,52.39344,-121.865883
2021S051259410309,457.0,52.275132,-121.777099
2021S051259410310,501.0,52.239955,-121.66048
2021S051259410311,398.0,52.149986,-121.644984
2021S051259410312,417.0,52.149727,-121.923051
2021S051259410313,521.0,52.134079,-121.924801
2021S051259410314,544.0,52.080549,-121.878712
2021S051259410315,248.0,52.106847,-121.988369
2021S051259410316,506.0,52.082242,-122.020869
2021S051259410317,430.0,52.079164,-122.09492
2021S051259410318,665.0,52.091088,-122.12589
2021S051259410319,354.0,52.103244,-122.131852
2021S051259410320,555.0,52.105639,-122.080615
2021S051259410321,350.0,52.122469,-122.111869
2021S051259410322,233.0,52.109093,-122.096162
2021S051259410323,436.0,52.123455,-122.097641
2021S051259410324,392.0,52.129956,-122.123506
2021S051259410325,574.0,52.138379,-122.130604
2021S051259410326,500.0,52.134876,-122.137283
2021S051259410327,453.0,52.139152,-122.13884
2021S051259410328,490.0,52.133257,-122.141549
2021S051259410329,370.0,52.139191,-122.144313
2021S051259410330,477.0,52.140416,-122.149672
2021S051259410331,427.0,52.143179,-122.143715
2021S051259410332,400.0,52.147124,-122.148962
2021S051259410333,396.0,52.146548,-122.154299
2021S051259410334,298.0,52.142826,-122.152669
2021S051259410335,394.0,52.146796,-122.160468
2021S051259410336,473.0,52.138909,-122.155974
2021S051259410337,492.0,52.151524,-122.167568
2021S051259410338,815.0,52.15655,-122.157575
2021S051259410339,419.0,52.151507,-122.148728
2021S051259410340,443.0,52.143844,-122.136983
2021S051259410341,684.0,52.155429,-122.082474
2021S051259410342,471.0,52.169241,-122.110471
2021S051259410343,521.0,52.191558,-122.121123
2021S051259410344,349.0,52.21277,-122.084562
2021S051259410345,0.0,52.190132,-122.072599
2021S051259410346,391.0,52.138079,-122.040088
2021S051259410347,111.0,52.254081,-122.071994
2021S051259410348,369.0,52.275238,-122.193317
2021S051259410349,30.0,52.326129,-122.270335
2021S051259410350,476.0,52.414572,-122.322667
2021S051259410351,343.0,52.738073,-122.378624
2021S051259410352,,52.560431,-122.448558
2021S051259410353,,52.558103,-122.463918
2021S051259410357,559.0,52.890245,-122.540907
2021S051259410358,419.0,52.834836,-122.42483
2021S051259410359,447.0,52.010635,-122.861361
2021S051259410360,437.0,52.023071,-123.15204
2021S051259410361,219.0,51.925195,-123.146035
2021S051259410362,0.0,51.99704,-122.554733
2021S051259410363,104.0,51.928433,-122.505216
2021S051259410364,484.0,52.082577,-122.197857
2021S051259410365,286.0,52.019312,-122.189477
2021S051259410366,425.0,52.07009,-122.150658
2021S051259410367,486.0,52.110546,-122.162832
2021S051259410368,1233.0,52.121569,-122.160443
2021S051259410369,327.0,52.126888,-122.139851
2021S051259410370,476.0,51.905483,-122.016475
2021S051259410371,0.0,51.535537,-122.243059
2021S051259410372,17.0,51.593422,-122.090285
2021S051259410373,88.0,51.587563,-122.206722
2021S051259410374,358.0,51.787159,-122.235675
2021S051259410375,10.0,51.83573,-122.175668
2021S051259410376,0.0,51.84177,-122.111299
2021S051259410377,5.0,51.825626,-122.114632
2021S051259410378,0.0,51.820279,-122.102178
2021S051259410384,0.0,51.795495,-121.472105
2021S051259410385,385.0,51.87084,-121.366268
2021S051259410386,517.0,51.738112,-121.355464
2021S051259410387,483.0,51.734732,-121.365153
2021S051259410388,780.0,51.722023,-121.352516
2021S051259410389,426.0,51.72506,-121.349363
2021S051259410390,485.0,51.734538,-121.322019
2021S051259410391,518.0,51.688962,-121.306206
2021S051259410392,660.0,51.646703,-121.284643
2021S051259410393,625.0,51.634328,-121.295107
2021S051259410394,643.0,51.638148,-121.302388
2021S051259410395,818.0,51.591823,-121.180167
2021S051259410396,407.0,51.609029,-121.182643
2021S051259410397,550.0,51.579587,-121.234294
2021S051259410398,435.0,51.573852,-121.140702
2021S051259410399,631.0,51.486812,-121.126511
2021S051259410400,542.0,51.558796,-121.385455
2021S051259410401,593.0,51.545506,-120.912174
2021S051259410402,541.0,51.487697,-120.813278
2021S051259410403,794.0,51.605695,-120.825918
2021S051259410404,400.0,51.72832,-121.102696
2021S051259410405,408.0,51.682528,-121.207232
2021S051259410406,,51.743634,-121.132252
2021S051259410407,,51.773378,-120.97615
2021S051259410408,589.0,51.883656,-120.812324
2021S051259410409,487.0,51.78194,-121.10899
2021S051259410410,528.0,52.447772,-121.239568
2021S051259410414,0.0,51.526165,-124.156657
2021S051259410415,,51.467956,-123.934337
2021S051259410416,,51.479948,-123.839911
2021S051259410417,5.0,52.150219,-123.914877
2021S051259410418,181.0,52.1396,-123.956944
2021S051259410423,0.0,52.176011,-124.311959
2021S051259410424,5.0,52.204502,-124.313321
2021S051259410427,0.0,52.323401,-124.276528
2021S051259410428,0.0,52.375858,-125.049153
2021S051259410429,15.0,52.291386,-125.117288
2021S051259410430,0.0,52.490122,-124.283317
2021S051259410432,5.0,52.206588,-124.05858
2021S051259410434,0.0,52.920318,-125.405576
2021S051259410435,0.0,52.870258,-125.694402
2021S051259410436,0.0,52.977259,-125.144511
2021S051259410437,0.0,52.968943,-125.157895
2021S051259410438,0.0,52.666133,-125.469758
2021S051259410441,10.0,52.355999,-125.155917
2021S051259410443,0.0,52.882384,-125.740922
2021S051259410444,116.0,52.448685,-125.27203
2021S051259410445,0.0,52.306583,-124.229549
2021S051259410447,0.0,52.290411,-124.163935
2021S051259410448,137.0,52.472014,-125.306574
2021S051259410449,5.0,52.49012,-125.308422
2021S051259410452,,51.422691,-124.086829
2021S051259410453,,51.413609,-124.113903
2021S051259410454,,51.415567,-124.067477
2021S051259410455,,51.438722,-124.049983
2021S051259410456,10.0,52.102556,-123.228717
2021S051259410458,20.0,51.849445,-122.090204
2021S051259410459,447.0,52.927633,-123.200364
2021S051259410461,479.0,52.803649,-122.508728
2021S051259410463,,52.591376,-122.502338
2021S051259410479,268.0,52.424312,-125.315368
2021S051259410480,348.0,51.892908,-124.469012
2021S051259410486,614.0,51.846579,-121.549111
2021S051259410487,5.0,51.849376,-121.580919
2021S051259410488,562.0,51.825938,-121.529577
2021S051259410490,488.0,52.958138,-122.441293
2021S051259410491,110.0,52.952659,-122.459363
2021S051259430057,0.0,50.91517,-127.902959
2021S051259430061,246.0,50.614355,-127.57112
2021S051259430063,0.0,50.599095,-127.503213
2021S051259430065,0.0,50.696817,-127.383343
2021S051259430066,58.0,50.695442,-127.406
2021S051259430067,220.0,50.693461,-127.411097
2021S051259430068,418.0,50.703313,-127.440287
2021S051259430069,369.0,50.711167,-127.501297
2021S051259430070,442.0,50.717872,-127.4908
2021S051259430071,451.0,50.736155,-127.499663
2021S051259430072,911.0,50.727792,-127.498198
2021S051259430073,531.0,50.725472,-127.518241
2021S051259430074,584.0,50.720502,-127.506719
2021S051259430075,287.0,50.71906,-127.49361
2021S051259430077,436.0,50.585575,-127.08518
2021S051259430078,330.0,50.580788,-127.077812
2021S051259430079,377.0,50.584185,-127.07588
2021S051259430080,345.0,50.582497,-127.068466
2021S051259430081,461.0,50.582588,-127.062642
2021S051259430083,388.0,50.423967,-127.483214
2021S051259430084,351.0,50.430509,-127.480378
2021S051259430087,38.0,50.692558,-126.597865
2021S051259430089,22.0,50.594992,-126.593754
2021S051259430092,111.0,50.973211,-126.17525
2021S051259430097,110.0,50.596256,-126.94179
2021S051259430106,0.0,50.923781,-126.821322
2021S051259430107,513.0,50.63228,-127.02034
2021S051259430108,157.0,50.633039,-126.925785
2021S051259430109,35.0,50.583962,-128.021035
2021S051259430112,532.0,50.573255,-127.012182
2021S051259430113,407.0,50.589005,-127.077236
2021S051259430114,0.0,50.597429,-127.166804
2021S051259430115,232.0,50.599199,-127.581567
2021S051259430116,449.0,50.58117,-126.920645
2021S051259430117,0.0,50.58232,-126.927568
2021S051259430118,25.0,50.727873,-126.208445
2021S051259430121,0.0,50.59344,-126.934091
2021S051259430125,261.0,50.270003,-126.626912
2021S051259430126,382.0,50.594084,-126.935796
2021S051259430127,0.0,50.697903,-127.388131
2021S051259430128,360.0,50.691158,-127.400031
2021S051259450025,582.0,52.167718,-128.148451
2021S051259450026,611.0,52.158261,-128.148593
2021S051259450027,149.0,52.072022,-128.003911
2021S051259450028,77.0,51.679745,-127.214851
2021S051259450029,162.0,52.373061,-126.756988
2021S051259450030,402.0,52.370811,-126.737246
2021S051259450031,535.0,52.362583,-126.706424
2021S051259450032,403.0,52.38481,-126.612529
2021S051259450033,661.0,52.415272,-126.390741
2021S051259470052,475.0,54.03512,-132.175645
2021S051259470053,381.0,54.011737,-132.133244
2021S051259470054,457.0,54.015838,-132.144623
2021S051259470056,697.0,53.276124,-131.981715
2021S051259470057,0.0,53.6102,-132.310614
2021S051259470058,340.0,53.683429,-132.179178
2021S051259470059,0.0,53.670341,-132.298191
2021S051259470060,402.0,53.263336,-132.07422
2021S051259470061,562.0,53.254452,-132.081631
2021S051259470062,325.0,53.235833,-131.823859
2021S051259470064,295.0,53.781051,-130.41873
2021S051259470065,58.0,53.423223,-129.258042
2021S051259470066,470.0,54.204504,-130.207005
2021S051259470067,654.0,54.304115,-130.327044
2021S051259470068,364.0,54.294167,-130.336722
2021S051259470069,296.0,54.296039,-130.338798
2021S051259470070,576.0,54.298577,-130.338525
2021S051259470071,425.0,54.301759,-130.33378
2021S051259470072,703.0,54.305233,-130.332844
2021S051259470073,547.0,54.309051,-130.334813
2021S051259470074,519.0,54.30085,-130.34712
2021S051259470075,338.0,54.309707,-130.329239
2021S051259470076,380.0,54.309027,-130.323397
2021S051259470077,400.0,54.312227,-130.321773
2021S051259470078,355.0,54.3103,-130.31844
2021S051259470079,389.0,54.313293,-130.316808
2021S051259470080,439.0,54.321021,-130.30962
2021S051259470081,460.0,54.316573,-130.312341
2021S051259470082,654.0,54.314645,-130.30861
2021S051259470083,559.0,54.313606,-130.302982
2021S051259470084,493.0,54.309713,-130.302826
2021S051259470085,394.0,54.317071,-130.291531
2021S051259470086,336.0,54.316479,-130.297458
2021S051259470087,351.0,54.319996,-130.297743
2021S051259470088,348.0,54.320899,-130.301178
2021S051259470089,354.0,54.322415,-130.302327
2021S051259470090,336.0,54.325406,-130.299763
2021S051259470091,333.0,54.328209,-130.293416
2021S051259470093,435.0,54.326965,-130.288245
2021S051259470094,493.0,54.323465,-130.290205
2021S051259470096,627.0,54.540945,-130.412234
2021S051259470097,,54.353292,-130.427029
2021S051259470098,,54.315714,-130.425078
2021S051259470099,45.0,54.291805,-130.388998
2021S051259470101,369.0,54.327851,-130.282484
2021S051259470102,66.0,53.426989,-129.249266
2021S051259470103,31.0,53.959415,-130.469826
2021S051259470104,70.0,53.997777,-132.135746
2021S051259470105,580.0,53.762614,-132.014285
2021S051259490022,54.0,58.472858,-130.026307
2021S051259490097,142.0,57.90434,-131.174471
2021S051259490103,48.0,56.255468,-129.654351
2021S051259490104,0.0,55.480625,-129.48733
2021S051259490105,517.0,55.964667,-130.006001
2021S051259490107,248.0,55.032913,-129.573301
2021S051259490109,749.0,55.199431,-129.072584
2021S051259490111,367.0,54.993314,-129.944193
2021S051259490113,421.0,54.60769,-128.822821
2021S051259490114,399.0,54.739544,-128.525927
2021S051259490115,291.0,54.612806,-128.413156
2021S051259490116,0.0,54.563735,-128.463605
2021S051259490117,506.0,54.559797,-128.608706
2021S051259490118,463.0,54.531809,-128.592027
2021S051259490119,701.0,54.536906,-128.601063
2021S051259490120,480.0,54.530985,-128.603246
2021S051259490121,487.0,54.532331,-128.612932
2021S051259490122,588.0,54.522819,-128.618233
2021S051259490123,430.0,54.52239,-128.605675
2021S051259490124,415.0,54.524829,-128.607935
2021S051259490125,376.0,54.525893,-128.601902
2021S051259490126,479.0,54.523987,-128.593589
2021S051259490127,482.0,54.526401,-128.59319
2021S051259490128,430.0,54.532726,-128.58423
2021S051259490129,422.0,54.523383,-128.585975
2021S051259490130,547.0,54.520344,-128.586444
2021S051259490131,405.0,54.520726,-128.595436
2021S051259490132,429.0,54.518399,-128.60257
2021S051259490133,458.0,54.519891,-128.607646
2021S051259490134,747.0,54.5089,-128.593813
2021S051259490135,443.0,54.509441,-128.606447
2021S051259490136,405.0,54.507831,-128.61511
2021S051259490137,409.0,54.50267,-128.606307
2021S051259490138,332.0,54.511019,-128.622815
2021S051259490139,602.0,54.526847,-128.631678
2021S051259490141,315.0,54.5266,-128.672693
2021S051259490142,73.0,54.493165,-128.584382
2021S051259490143,424.0,54.50487,-128.558609
2021S051259490144,440.0,54.504145,-128.540512
2021S051259490145,390.0,54.511143,-128.560102
2021S051259490146,522.0,54.516794,-128.535449
2021S051259490147,390.0,54.509562,-128.537161
2021S051259490148,484.0,54.516083,-128.514015
2021S051259490149,442.0,54.495759,-128.528013
2021S051259490150,391.0,54.501553,-128.523746
2021S051259490152,498.0,54.4416,-128.441727
2021S051259490153,417.0,54.519215,-128.207423
2021S051259490154,449.0,54.530618,-128.512649
2021S051259490155,425.0,55.12681,-128.057342
2021S051259490156,0.0,55.133061,-127.772943
2021S051259490157,0.0,55.131378,-127.764941
2021S051259490158,450.0,55.103504,-128.063391
2021S051259490159,444.0,55.087765,-127.831826
2021S051259490160,0.0,55.126987,-127.780679
2021S051259490161,344.0,55.504223,-128.06217
2021S051259490162,408.0,55.263931,-128.068905
2021S051259490163,314.0,55.231672,-127.658555
2021S051259490164,117.0,55.254629,-127.676482
2021S051259490167,5.0,55.259087,-127.657484
2021S051259490168,0.0,55.253478,-127.669845
2021S051259490169,140.0,55.26144,-127.646413
2021S051259490170,602.0,55.246442,-127.585628
2021S051259490171,183.0,55.259035,-127.596359
2021S051259490172,362.0,55.271023,-127.583278
2021S051259490173,209.0,55.309761,-127.679358
2021S051259490174,578.0,55.355783,-127.686882
2021S051259490175,80.0,55.03923,-127.340085
2021S051259490176,87.0,55.027763,-127.334034
2021S051259490177,174.0,55.028471,-127.323011
2021S051259490178,253.0,55.015449,-127.323496
2021S051259490179,0.0,53.616291,-128.229101
2021S051259490180,217.0,52.588223,-128.5228
2021S051259490181,507.0,53.974391,-128.646302
2021S051259490182,506.0,54.023723,-128.68117
2021S051259490183,425.0,54.054812,-128.644623
2021S051259490184,290.0,54.056731,-128.638777
2021S051259490185,455.0,54.05992,-128.631523
2021S051259490186,331.0,54.06322,-128.641863
2021S051259490187,759.0,54.064875,-128.632583
2021S051259490188,733.0,54.067499,-128.644876
2021S051259490189,184.0,54.069458,-128.640245
2021S051259490190,1347.0,54.070598,-128.643192
2021S051259490191,252.0,54.094876,-128.612717
2021S051259490192,984.0,54.055382,-128.62771
2021S051259490193,323.0,54.060177,-128.648132
2021S051259490194,635.0,54.051556,-128.658097
2021S051259490195,794.0,54.049097,-128.661015
2021S051259490196,218.0,54.053241,-128.670124
2021S051259490197,561.0,54.510775,-128.581621
2021S051259490198,434.0,54.518033,-128.574577
2021S051259490199,487.0,54.509895,-128.590487
2021S051259490201,326.0,58.424941,-130.032159
2021S051259490203,430.0,55.169213,-129.321629
2021S051259490204,737.0,54.394932,-128.796219
2021S051259490206,5.0,54.456245,-128.563082
2021S051259490210,560.0,55.263879,-127.663525
2021S051259490212,5.0,55.257729,-127.658834
2021S051259490215,478.0,57.839618,-129.990326
2021S051259490218,51.0,57.908346,-131.161196
2021S051259490219,74.0,57.140341,-130.645755
2021S051259490220,0.0,58.010783,-130.994904
2021S051259510144,337.0,54.884344,-126.213861
2021S051259510145,83.0,54.81648,-126.146887
2021S051259510146,0.0,55.047404,-126.323845
2021S051259510147,0.0,55.069404,-126.510016
2021S051259510148,532.0,54.725261,-126.994131
2021S051259510149,448.0,54.86756,-127.046499
2021S051259510150,5.0,54.746946,-127.015411
2021S051259510151,495.0,54.773078,-127.10716
2021S051259510152,527.0,54.732389,-127.136479
2021S051259510153,529.0,54.775055,-127.163334
2021S051259510154,475.0,54.778744,-127.152194
2021S051259510155,557.0,54.778819,-127.155978
2021S051259510156,321.0,54.781621,-127.155625
2021S051259510157,458.0,54.784309,-127.156113
2021S051259510158,457.0,54.787619,-127.166945
2021S051259510159,435.0,54.784674,-127.175603
2021S051259510160,365.0,54.784472,-127.181791
2021S051259510161,440.0,54.777129,-127.173653
2021S051259510162,514.0,54.792694,-127.185147
2021S051259510163,778.0,54.792104,-127.171171
2021S051259510164,439.0,54.792306,-127.132683
2021S051259510165,433.0,54.910339,-127.26325
2021S051259510166,831.0,54.806855,-127.223257
2021S051259510167,49.0,54.818246,-127.199341
2021S051259510168,233.0,54.713598,-127.399259
2021S051259510169,504.0,54.896354,-127.507634
2021S051259510170,582.0,54.604023,-127.005809
2021S051259510171,888.0,54.68837,-127.051261
2021S051259510172,586.0,54.688632,-127.06005
2021S051259510173,188.0,54.637663,-126.933948
2021S051259510174,375.0,54.63105,-126.818749
2021S051259510175,437.0,54.263213,-126.936814
2021S051259510176,396.0,54.406562,-126.691589
2021S051259510177,480.0,54.384569,-126.667296
2021S051259510178,416.0,54.393804,-126.656133
2021S051259510179,485.0,54.391005,-126.651307
2021S051259510180,433.0,54.394067,-126.637013
2021S051259510181,420.0,54.397591,-126.633887
